10,0.0199719
15,0.0198689
20,0.0198782
25,0.0199228
30,0.0199514
35,0.019952
40,0.0199574
45,0.0257946
50,0.0251306
55,0.0297663
60,0.0291077
65,0.0362816
70,0.0383996
75,0.0430421
80,0.0461774
85,0.0496975
90,0.0589977
95,0.0602223
100,0.0718718
105,0.0902675
110,0.0945581
115,0.1003581
120,0.1089432
125,0.1234047
130,0.1325916
135,0.1572525
140,0.2004664
145,0.2186051
150,0.240819
155,0.2548276
160,0.2695192
165,0.3050627
170,0.3336595
175,0.4139798
180,0.4353274
185,0.5208105
190,0.5591948
195,0.6193605
