1000,0.020802
1004,0.018619
1008,0.018546
1012,0.018831
1016,0.018868
1020,0.018805
1024,0.018941
1028,0.01887
1032,0.018854
1036,0.018857
1040,0.0189
1044,0.018818
1048,0.019003
1052,0.018811
1056,0.018681
1060,0.018969
1064,0.01886
1068,0.018824
1072,0.018857
1076,0.018792
1080,0.018869
1084,0.018872
1088,0.018716
1092,0.018851
1096,0.018826
1100,0.018871
1104,0.01877
1108,0.018776
1112,0.018804
1116,0.018873
1120,0.018862
1124,0.018715
1128,0.018828
1132,0.018769
1136,0.018727
1140,0.018802
1144,0.018982
1148,0.018615
1152,0.018675
1156,0.018818
1160,0.018755
1164,0.018805
1168,0.018784
1172,0.018712
1176,0.018817
1180,0.018827
1184,0.018787
1188,0.018678
1192,0.018789
1196,0.018825
1200,0.018784
1204,0.018684
1208,0.018836
1212,0.018751
1216,0.018727
1220,0.018819
1224,0.018713
1228,0.018735
1232,0.018755
1236,0.018764
1240,0.018772
1244,0.018749
1248,0.018772
1252,0.018644
1256,0.018607
1260,0.018767
1264,0.018737
1268,0.018755
1272,0.018687
1276,0.018747
1280,0.018741
1284,0.018625
1288,0.018788
1292,0.018675
1296,0.018736
1300,0.01868
1304,0.018717
1308,0.018682
1312,0.01873
1316,0.018682
1320,0.018627
1324,0.018729
1328,0.018718
1332,0.018725
1336,0.018714
1340,0.018679
1344,0.018697
1348,0.01868
1352,0.018683
1356,0.018608
1360,0.018689
1364,0.018481
1368,0.018587
1372,0.018755
1376,0.018657
1380,0.018498
1384,0.018587
1388,0.018662
1392,0.018582
1396,0.018683
1400,0.018501
1404,0.018586
1408,0.018818
1412,0.018443
1416,0.018559
1420,0.018626
1424,0.018577
1428,0.018636
1432,0.018643
1436,0.018637
1440,0.018634
1444,0.018697
1448,0.018594
1452,0.018596
1456,0.01847
1460,0.018678
1464,0.018635
1468,0.018772
1472,0.018509
1476,0.018716
1480,0.018681
1484,0.018558
1488,0.018626
1492,0.018645
1496,0.018637
1500,0.018551
1504,0.01852
1508,0.018722
1512,0.018551
1516,0.018694
1520,0.018698
1524,0.01843
1528,0.018642
1532,0.018555
1536,0.018605
1540,0.018573
1544,0.018552
1548,0.018601
1552,0.018599
1556,0.018596
1560,0.018501
1564,0.018683
1568,0.018546
1572,0.018553
1576,0.018566
1580,0.018552
1584,0.018553
1588,0.018596
1592,0.018694
1596,0.018551
1600,0.018561
1604,0.018515
1608,0.018593
1612,0.018635
1616,0.018551
1620,0.018589
1624,0.018635
1628,0.018598
1632,0.01856
1636,0.018719
1640,0.018486
1644,0.01858
1648,0.018586
1652,0.01875
1656,0.018333
1660,0.018514
1664,0.018635
1668,0.018555
1672,0.018608
1676,0.018569
1680,0.018542
1684,0.018636
1688,0.018532
1692,0.018553
1696,0.01852
1700,0.018596
1704,0.018274
1708,0.018504
1712,0.018557
1716,0.018581
1720,0.018506
1724,0.018552
1728,0.01856
1732,0.018605
1736,0.018476
1740,0.01858
1744,0.018564
1748,0.018516
1752,0.018567
1756,0.018559
1760,0.018591
1764,0.018578
1768,0.01869
1772,0.018367
1776,0.018623
1780,0.018392
1784,0.018142
1788,0.018479
1792,0.018475
1796,0.018572
1800,0.018492
1804,0.018431
1808,0.018573
1812,0.018473
1816,0.018472
1820,0.018631
1824,0.018478
1828,0.018523
1832,0.018474
1836,0.018522
1840,0.018575
1844,0.018468
1848,0.018593
1852,0.018448
1856,0.018581
1860,0.018232
1864,0.018424
1868,0.01851
1872,0.018471
1876,0.018598
1880,0.018264
1884,0.018521
1888,0.018557
1892,0.018532
1896,0.018501
1900,0.018542
1904,0.018311
1908,0.01847
1912,0.018566
1916,0.018516
1920,0.018546
1924,0.018507
1928,0.018829
1932,0.01805
1936,0.018479
1940,0.018481
1944,0.018608
1948,0.018362
1952,0.018434
1956,0.018511
1960,0.018785
1964,0.017937
1968,0.018468
1972,0.018478
1976,0.018358
1980,0.018424
1984,0.01848
1988,0.018206
1992,0.018502
1996,0.018419
2000,0.018484
2004,0.018333
2008,0.018493
2012,0.018418
2016,0.018477
2020,0.018408
2024,0.018463
2028,0.018384
2032,0.018481
2036,0.018434
2040,0.018447
2044,0.018391
2048,0.018559
2052,0.018254
2056,0.017947
2060,0.018405
2064,0.017169
2068,0.018349
2072,0.018523
2076,0.01646
2080,0.010426
2084,0.018465
2088,0.019458
2092,0.019271
2096,0.016406
2100,0.019224
2104,0.01843
2108,0.018297
2112,0.018341
2116,0.018398
2120,0.018365
2124,0.018431
2128,0.018417
2132,0.017987
2136,0.018392
2140,0.018446
2144,0.018342
2148,0.018295
2152,0.018393
2156,0.018362
2160,0.018358
2164,0.018398
2168,0.01836
2172,0.01843
2176,0.018299
2180,0.018281
2184,0.0189
2188,0.01906
2192,0.018663
2196,0.018845
2200,0.019073
2204,0.018668
2208,0.018871
2212,0.018854
2216,0.01885
2220,0.018842
2224,0.018919
2228,0.018861
2232,0.018826
2236,0.018877
2240,0.018762
2244,0.018789
2248,0.0188
2252,0.018794
2256,0.018842
2260,0.018897
2264,0.018765
2268,0.018824
2272,0.018835
2276,0.018797
2280,0.018824
2284,0.01879
2288,0.018761
2292,0.018894
2296,0.01875
2300,0.018809
2304,0.018806
2308,0.018851
2312,0.018706
2316,0.018844
2320,0.018792
2324,0.018839
2328,0.01876
2332,0.018798
2336,0.018712
2340,0.018788
2344,0.018798
2348,0.01875
2352,0.018793
2356,0.018758
2360,0.018836
2364,0.018773
2368,0.018784
2372,0.018801
2376,0.01854
2380,0.018754
2384,0.018763
2388,0.018762
2392,0.01879
2396,0.018701
2400,0.018752
2404,0.018714
2408,0.018891
2412,0.018568
2416,0.018777
2420,0.018722
2424,0.018737
2428,0.01877
2432,0.018878
2436,0.018518
2440,0.018798
2444,0.018721
2448,0.018692
2452,0.018773
2456,0.018722
2460,0.018611
2464,0.018762
2468,0.018683
2472,0.018711
2476,0.018664
2480,0.018676
2484,0.018735
2488,0.018436
2492,0.018822
2496,0.018611
2500,0.018719
2504,0.018577
2508,0.018715
2512,0.018955
2516,0.018376
2520,0.018627
2524,0.018657
2528,0.018596
2532,0.018698
2536,0.018623
2540,0.018669
2544,0.018652
2548,0.018672
2552,0.018665
2556,0.018615
2560,0.018591
2564,0.018675
2568,0.018583
2572,0.018715
2576,0.018078
2580,0.01856
2584,0.018566
2588,0.018755
2592,0.018433
2596,0.018646
2600,0.018566
2604,0.018593
2608,0.018751
2612,0.018493
2616,0.018611
2620,0.018667
2624,0.01869
2628,0.018369
2632,0.018644
2636,0.018542
2640,0.01859
2644,0.018638
2648,0.018581
2652,0.018585
2656,0.018748
2660,0.018499
2664,0.018581
2668,0.018665
2672,0.01858
2676,0.018686
2680,0.018576
2684,0.018613
2688,0.018526
2692,0.018581
2696,0.018578
2700,0.018655
2704,0.018542
2708,0.018678
2712,0.01832
2716,0.018578
2720,0.018576
2724,0.01767
2728,0.018616
2732,0.018455
2736,0.018584
2740,0.018577
2744,0.018503
2748,0.018486
2752,0.018591
2756,0.018506
2760,0.018638
2764,0.018606
2768,0.018543
2772,0.018627
2776,0.018551
2780,0.018463
2784,0.018543
2788,0.018576
2792,0.018458
2796,0.018536
2800,0.018578
2804,0.018584
2808,0.018584
2812,0.018632
2816,0.018593
2820,0.018497
2824,0.018536
2828,0.01863
2832,0.018485
2836,0.018467
2840,0.018509
2844,0.018494
2848,0.018613
2852,0.018548
2856,0.018588
2860,0.018537
2864,0.018547
2868,0.01855
2872,0.018575
2876,0.018596
2880,0.018387
2884,0.018557
2888,0.01831
2892,0.018541
2896,0.018569
2900,0.018418
2904,0.01853
2908,0.0185
2912,0.018562
2916,0.018477
2920,0.018491
2924,0.018617
2928,0.01845
2932,0.018505
2936,0.018643
2940,0.018439
2944,0.018547
2948,0.018646
2952,0.018361
2956,0.018544
2960,0.018504
2964,0.018568
2968,0.018555
2972,0.018539
2976,0.018559
2980,0.018333
2984,0.018549
2988,0.018473
2992,0.018561
2996,0.018634
3000,0.018203
3004,0.018452
3008,0.018522
3012,0.018447
3016,0.018513
3020,0.018454
3024,0.018485
3028,0.018464
3032,0.018514
3036,0.018485
3040,0.01841
3044,0.018467
3048,0.018515
3052,0.018504
3056,0.018446
3060,0.018495
3064,0.018418
3068,0.018495
3072,0.01847
3076,0.018779
3080,0.018177
3084,0.018529
3088,0.018424
3092,0.018506
3096,0.018467
3100,0.018502
3104,0.018647
3108,0.018168
3112,0.018441
3116,0.018439
3120,0.018485
3124,0.018427
3128,0.018485
3132,0.018396
3136,0.018571
3140,0.018286
3144,0.018464
3148,0.018428
3152,0.018619
3156,0.018315
3160,0.018468
3164,0.018299
3168,0.018435
3172,0.01851
3176,0.018586
3180,0.018206
3184,0.018448
3188,0.018382
3192,0.018445
3196,0.018444
3200,0.018473
3204,0.018341
3208,0.018491
3212,0.018394
3216,0.018499
3220,0.018441
3224,0.018419
3228,0.018405
3232,0.018452
3236,0.018376
3240,0.018513
3244,0.018467
3248,0.018412
3252,0.018303
3256,0.018485
3260,0.011391
3264,0.020413
3268,0.018356
3272,0.018367
3276,0.018445
3280,0.018386
3284,0.018404
3288,0.018345
3292,0.018564
3296,0.018639
3300,0.017898
3304,0.018445
3308,0.018351
3312,0.018463
3316,0.018346
3320,0.01841
3324,0.018386
3328,0.018528
3332,0.018219
3336,0.018459
3340,0.018411
3344,0.018324
3348,0.018388
3352,0.01846
3356,0.018314
3360,0.018272
3364,0.018963
3368,0.01882
3372,0.018886
3376,0.018883
3380,0.018828
3384,0.018882
3388,0.018875
3392,0.018765
3396,0.018848
3400,0.018896
3404,0.018866
3408,0.018698
3412,0.018854
3416,0.01884
3420,0.018895
3424,0.018782
3428,0.018996
3432,0.018653
3436,0.018813
3440,0.018726
3444,0.018825
3448,0.018948
3452,0.018588
3456,0.018762
3460,0.018879
3464,0.018836
3468,0.01875
3472,0.018794
3476,0.018814
3480,0.018825
3484,0.018844
3488,0.0188
3492,0.018656
3496,0.018759
3500,0.018798
3504,0.01877
3508,0.018823
3512,0.018669
3516,0.018627
3520,0.018802
3524,0.018818
3528,0.0187
3532,0.018791
3536,0.01876
3540,0.018791
3544,0.018749
3548,0.01876
3552,0.018866
3556,0.018189
3560,0.018675
3564,0.018768
3568,0.018705
3572,0.018624
3576,0.01876
3580,0.018907
3584,0.018534
3588,0.018773
3592,0.018774
3596,0.018636
3600,0.018804
3604,0.018766
3608,0.018588
3612,0.018765
3616,0.018706
3620,0.018719
3624,0.018699
3628,0.01871
3632,0.01877
3636,0.018625
3640,0.018773
3644,0.01862
3648,0.018676
3652,0.018879
3656,0.018524
3660,0.018616
3664,0.018716
3668,0.018795
3672,0.018537
3676,0.01877
3680,0.01856
3684,0.018697
3688,0.018674
3692,0.018595
3696,0.01838
3700,0.01862
3704,0.018686
3708,0.018592
3712,0.018659
3716,0.018695
3720,0.018571
3724,0.018683
3728,0.018615
3732,0.018673
3736,0.018617
3740,0.018646
3744,0.018622
3748,0.018797
3752,0.018496
3756,0.01832
3760,0.01881
3764,0.018375
3768,0.018571
3772,0.018556
3776,0.018634
3780,0.018596
3784,0.018618
3788,0.018759
3792,0.018513
3796,0.018624
3800,0.018604
3804,0.018618
3808,0.018541
3812,0.018704
3816,0.01853
3820,0.018636
3824,0.018542
3828,0.018689
3832,0.018597
3836,0.018549
3840,0.018679
3844,0.018659
3848,0.018494
3852,0.01866
3856,0.01854
3860,0.018603
3864,0.018573
3868,0.018584
3872,0.018687
3876,0.018541
3880,0.01858
3884,0.018595
3888,0.018635
3892,0.018548
3896,0.018652
3900,0.018513
3904,0.018688
3908,0.01846
3912,0.018575
3916,0.018588
3920,0.018546
3924,0.018578
3928,0.018587
3932,0.018635
3936,0.018587
3940,0.018676
3944,0.018542
3948,0.018533
3952,0.018675
3956,0.018539
3960,0.018515
3964,0.018613
3968,0.018419
3972,0.018625
3976,0.018685
3980,0.018481
3984,0.018609
3988,0.018666
3992,0.018413
3996,0.018605
4000,0.018606
4004,0.018544
4008,0.018447
4012,0.018622
4016,0.016638
4020,0.010616
4024,0.018643
4028,0.018767
4032,0.020351
4036,0.018583
4040,0.018592
4044,0.018512
4048,0.018586
4052,0.018396
4056,0.018573
4060,0.018569
4064,0.018596
4068,0.018557
4072,0.018651
4076,0.018443
4080,0.018507
4084,0.018539
4088,0.018567
4092,0.018359
4096,0.018529
4100,0.018563
4104,0.018523
4108,0.018658
4112,0.018435
4116,0.018528
4120,0.018648
4124,0.018436
4128,0.018391
4132,0.018566
4136,0.018565
4140,0.01848
4144,0.018588
4148,0.018631
4152,0.018528
4156,0.018491
4160,0.018359
4164,0.018497
4168,0.018448
4172,0.018499
4176,0.018458
4180,0.01841
4184,0.018567
4188,0.018519
4192,0.01871
4196,0.018311
4200,0.018486
4204,0.018364
4208,0.018278
4212,0.018481
4216,0.018458
4220,0.01844
4224,0.018502
4228,0.018498
4232,0.018444
4236,0.018449
4240,0.018517
4244,0.018439
4248,0.018479
4252,0.018544
4256,0.018451
4260,0.018441
4264,0.018489
4268,0.01846
4272,0.017288
4276,0.018525
4280,0.018517
4284,0.018352
4288,0.018494
4292,0.018435
4296,0.018542
4300,0.018436
4304,0.018477
4308,0.018483
4312,0.018526
4316,0.018473
4320,0.018348
4324,0.018519
4328,0.018241
4332,0.01842
4336,0.018693
4340,0.018104
4344,0.018507
4348,0.018445
4352,0.018421
4356,0.018416
4360,0.018071
4364,0.018392
4368,0.018337
4372,0.018511
4376,0.018345
4380,0.018409
4384,0.018525
4388,0.018561
4392,0.018195
4396,0.018403
4400,0.018472
4404,0.018429
4408,0.018488
4412,0.018439
4416,0.018332
4420,0.018414
4424,0.018456
4428,0.018403
4432,0.018476
4436,0.018403
4440,0.018499
4444,0.018271
4448,0.018371
4452,0.018389
4456,0.018433
4460,0.018365
4464,0.017546
4468,0.018361
4472,0.018257
4476,0.018237
4480,0.018425
4484,0.018266
4488,0.018452
4492,0.018466
4496,0.018335
4500,0.018409
4504,0.018389
4508,0.018349
4512,0.018427
4516,0.018521
4520,0.017705
4524,0.01868
4528,0.01803
4532,0.018465
4536,0.018349
4540,0.018279
4544,0.018998
4548,0.018649
4552,0.018828
4556,0.018858
4560,0.018827
4564,0.018787
4568,0.018689
4572,0.018833
4576,0.019008
4580,0.018658
4584,0.018823
4588,0.018838
4592,0.018857
4596,0.01885
4600,0.018729
4604,0.018781
4608,0.018661
4612,0.018945
4616,0.018638
4620,0.018834
4624,0.018483
4628,0.018536
4632,0.018809
4636,0.019043
4640,0.018479
4644,0.018866
4648,0.018668
4652,0.018709
4656,0.018792
4660,0.018832
4664,0.018712
4668,0.018786
4672,0.018905
4676,0.018699
4680,0.018601
4684,0.018755
4688,0.018815
4692,0.018559
4696,0.018749
4700,0.018954
4704,0.018553
4708,0.018743
4712,0.019167
4716,0.018357
4720,0.018816
4724,0.018648
4728,0.018658
4732,0.018646
4736,0.01872
4740,0.018762
4744,0.018672
4748,0.018786
4752,0.018643
4756,0.018759
4760,0.018643
4764,0.018758
4768,0.018706
4772,0.018688
4776,0.018704
4780,0.018811
4784,0.018489
4788,0.018688
4792,0.018654
4796,0.018689
4800,0.01861
4804,0.018696
4808,0.018619
4812,0.01867
4816,0.018692
4820,0.01868
4824,0.018742
4828,0.018488
4832,0.018654
4836,0.018699
4840,0.018765
4844,0.018569
4848,0.018648
4852,0.01896
4856,0.018554
4860,0.01854
4864,0.018529
4868,0.018686
4872,0.018614
4876,0.018757
4880,0.018484
4884,0.018625
4888,0.018645
4892,0.018549
4896,0.018689
4900,0.018632
4904,0.018607
4908,0.018672
4912,0.018619
4916,0.018583
4920,0.018557
4924,0.018606
4928,0.018599
4932,0.01852
4936,0.018518
4940,0.018594
4944,0.018598
4948,0.018502
4952,0.018608
4956,0.018564
4960,0.018553
4964,0.018618
4968,0.018661
4972,0.018607
4976,0.018645
4980,0.018589
4984,0.018688
4988,0.018568
4992,0.018652
4996,0.018568
5000,0.018607
5004,0.01865
5008,0.018614
5012,0.018612
5016,0.018661
5020,0.018667
5024,0.018604
5028,0.018616
5032,0.018582
5036,0.018652
5040,0.018568
5044,0.018681
5048,0.018756
5052,0.018446
5056,0.01859
5060,0.018571
5064,0.018639
5068,0.018582
5072,0.018547
5076,0.018644
5080,0.018369
5084,0.01857
5088,0.018607
5092,0.014688
5096,0.018589
5100,0.01848
5104,0.018614
5108,0.018564
5112,0.018535
5116,0.018565
5120,0.018552
5124,0.018674
5128,0.018693
5132,0.018413
5136,0.018629
5140,0.018781
5144,0.01852
5148,0.018405
5152,0.018578
5156,0.018609
5160,0.018572
5164,0.018589
5168,0.018562
5172,0.018561
5176,0.018613
5180,0.018568
5184,0.018601
5188,0.018592
5192,0.018455
5196,0.018595
5200,0.018563
5204,0.018577
5208,0.01853
5212,0.018485
5216,0.018586
5220,0.018569
5224,0.018786
5228,0.018202
5232,0.018527
5236,0.018528
5240,0.018568
5244,0.018594
5248,0.018513
5252,0.01863
5256,0.018568
5260,0.018489
5264,0.018488
5268,0.018509
5272,0.018601
5276,0.018575
5280,0.018402
5284,0.018446
5288,0.018591
5292,0.01852
5296,0.018578
5300,0.018488
5304,0.01858
5308,0.01849
5312,0.018587
5316,0.018559
5320,0.018574
5324,0.018484
5328,0.018531
5332,0.018616
5336,0.018371
5340,0.018458
5344,0.018513
5348,0.018403
5352,0.018522
5356,0.018469
5360,0.018611
5364,0.018429
5368,0.018478
5372,0.019389
5376,0.01764
5380,0.018456
5384,0.018371
5388,0.018488
5392,0.01846
5396,0.018449
5400,0.018441
5404,0.018491
5408,0.017402
5412,0.018466
5416,0.018454
5420,0.018501
5424,0.018464
5428,0.018544
5432,0.018426
5436,0.018509
5440,0.018456
5444,0.018383
5448,0.018468
5452,0.018459
5456,0.01845
5460,0.018494
5464,0.018535
5468,0.018412
5472,0.018399
5476,0.018458
5480,0.018439
5484,0.018452
5488,0.018503
5492,0.018432
5496,0.018346
5500,0.018457
5504,0.018346
5508,0.018453
5512,0.018477
5516,0.018442
5520,0.018354
5524,0.018414
5528,0.018397
5532,0.018399
5536,0.018438
5540,0.018482
5544,0.01836
5548,0.018464
5552,0.01839
5556,0.018411
5560,0.018326
5564,0.018426
5568,0.018408
5572,0.018422
5576,0.018392
5580,0.01846
5584,0.018401
5588,0.018438
5592,0.018061
5596,0.018454
5600,0.018496
5604,0.018405
5608,0.018358
5612,0.018543
5616,0.018505
5620,0.018297
5624,0.018271
5628,0.018459
5632,0.018613
5636,0.018213
5640,0.018356
5644,0.018363
5648,0.018314
5652,0.018407
5656,0.018395
5660,0.018375
5664,0.01836
5668,0.018453
5672,0.018334
5676,0.018441
5680,0.0184
5684,0.018298
5688,0.018403
5692,0.018372
5696,0.01841
5700,0.018393
5704,0.018316
5708,0.01843
5712,0.018313
5716,0.018388
5720,0.018897
5724,0.018873
5728,0.018888
5732,0.018946
5736,0.018742
5740,0.018762
5744,0.018813
5748,0.018893
5752,0.018899
5756,0.018784
5760,0.018867
5764,0.01892
5768,0.018805
5772,0.018809
5776,0.019072
5780,0.018421
5784,0.018887
5788,0.018836
5792,0.018775
5796,0.018766
5800,0.018874
5804,0.018717
5808,0.018801
5812,0.018825
5816,0.018774
5820,0.018869
5824,0.018893
5828,0.018691
5832,0.018774
5836,0.018923
5840,0.018638
5844,0.0187
5848,0.018731
5852,0.018778
5856,0.018721
5860,0.01871
5864,0.018815
5868,0.018711
5872,0.018808
5876,0.018749
5880,0.018714
5884,0.018819
5888,0.0187
5892,0.018803
5896,0.018763
5900,0.016723
5904,0.010736
5908,0.018774
5912,0.01907
5916,0.020283
5920,0.018728
5924,0.018604
5928,0.018789
5932,0.018717
5936,0.018769
5940,0.018646
5944,0.018755
5948,0.019176
5952,0.018278
5956,0.018657
5960,0.018874
5964,0.019636
5968,0.017826
5972,0.018656
5976,0.018648
5980,0.018675
5984,0.018495
5988,0.018657
5992,0.018553
5996,0.018942
6000,0.018458
6004,0.018672
6008,0.018698
6012,0.01866
6016,0.01867
6020,0.018765
6024,0.018601
